name,psgcCode
San Andres,0500516019
San Andres,0501716014
San Andres,0501735018
San Andres,0502003018
San Andres,0502006020
San Andres,0504103025
San Andres,0600611027
San Andres,0603042007
San Andres,0802604046
San Andres,0803725022
San Andres,0803743020
San Andres,0804810040
San Andres,0806005051
San Andres,0806009033
San Andres,0806012028
San Andres,0806021034
San Andres,1001306016
San Andres,1004211012
San Andres,1600302006
San Andres Bundok,0405603031
San Andres I,0102802027
San Andres I,0304922014
San Andres I,0402106025
San Andres II,0102802028
San Andres II,0304922015
San Andres II,0402106067
San Andres Labak,0405603032
San Andres Proper,0401006031
San Andres Uno,0401006032
"San Andres, Isla Verde",0401005087
San Angel,0105531028
San Angel,0600613027
San Anton,0304927012
San Antonino,0103301013
San Antonio,1380300023
San Antonio,1381000012
San Antonio,1381200019
San Antonio,1381300096
San Antonio,1400101021
San Antonio,1408106017
San Antonio,1408107008
San Antonio,0102818019
San Antonio,0102821003
San Antonio,0102906036
San Antonio,0102914026
San Antonio,0102924038
San Antonio,0103301014
San Antonio,0103302012
San Antonio,0103311033
San Antonio,0105503041
San Antonio,0105531021
San Antonio,0105540006
San Antonio,0200901003
San Antonio,0201505038
San Antonio,0201506032
San Antonio,0201511037
San Antonio,0201512027
San Antonio,0201516029
San Antonio,0203101023
San Antonio,0203106027
San Antonio,0203108058
San Antonio,0203115034
San Antonio,0203118017
San Antonio,0203124014
San Antonio,0203126017
San Antonio,0203127018
San Antonio,0203132026
San Antonio,0203134016
San Antonio,0205701011
San Antonio,0205703027
San Antonio,0300802013
San Antonio,0304904012
San Antonio,0304906043
San Antonio,0304917033
San Antonio,0305403022
San Antonio,0305404016
San Antonio,0305406024
San Antonio,0305407013
San Antonio,0305408014
San Antonio,0305411007
San Antonio,0305413026
San Antonio,0305422007
San Antonio,0306905028
San Antonio,0306906036
San Antonio,0307102018
San Antonio,0401024019
San Antonio,0401026025
San Antonio,0401028006
San Antonio,0403402010
San Antonio,0403403019
San Antonio,0403409002
San Antonio,0403411012
San Antonio,0403412010
San Antonio,0403414014
San Antonio,0403422014
San Antonio,0403425014
San Antonio,0405618037
San Antonio,0405622063
San Antonio,1704005050
San Antonio,1705205049
San Antonio,1705206025
San Antonio,1705208053
San Antonio,1705211006
San Antonio,1705215028
San Antonio,0500507038
San Antonio,0500512043
San Antonio,0500517036
San Antonio,0501602016
San Antonio,0501604010
San Antonio,0501606047
San Antonio,0501704001
San Antonio,0501705022
San Antonio,0501708031
San Antonio,0501716015
San Antonio,0501721014
San Antonio,0501722018
San Antonio,0501723019
San Antonio,0501725018
San Antonio,0501727014
San Antonio,0501728018
San Antonio,0501731015
San Antonio,0501733021
San Antonio,0501736018
San Antonio,0501737032
San Antonio,0502007014
San Antonio,0504103026
San Antonio,0504112022
San Antonio,0504115021
San Antonio,0506202022
San Antonio,0506204014
San Antonio,0506205016
San Antonio,0506207035
San Antonio,0506214014
San Antonio,0506215008
San Antonio,0600602035
San Antonio,0600606036
San Antonio,0601901021
San Antonio,0601911015
San Antonio,0601917038
San Antonio,0603001027
San Antonio,0603008019
San Antonio,0603027023
San Antonio,0603034028
San Antonio,0603039027
San Antonio,0603041019
San Antonio,0607903019
San Antonio,0631000149
San Antonio,1804510011
San Antonio,1804620013
San Antonio,1806106035
San Antonio,0701221017
San Antonio,0701236016
San Antonio,0702212006
San Antonio,0730600066
San Antonio,0802609045
San Antonio,0803702036
San Antonio,0803718039
San Antonio,0803719034
San Antonio,0803730024
San Antonio,0803738081
San Antonio,0803739027
San Antonio,0803750004
San Antonio,0804802008
San Antonio,0804806035
San Antonio,0804807022
San Antonio,0804808045
San Antonio,0804810041
San Antonio,0804813019
San Antonio,0804822026
San Antonio,0806002043
San Antonio,0806003134
San Antonio,0806006044
San Antonio,0806007072
San Antonio,0806409018
San Antonio,0806415009
San Antonio,0806418025
San Antonio,0907203018
San Antonio,0907207025
San Antonio,0907210023
San Antonio,0907214028
San Antonio,0907330021
San Antonio,0908312012
San Antonio,0908315024
San Antonio,1001320026
San Antonio,1003522021
San Antonio,1004210042
San Antonio,1004215037
San Antonio,1004311010
San Antonio,1102317031
San Antonio,1102504011
San Antonio,1102505013
San Antonio,1108202015
San Antonio,1108203018
San Antonio,1108604012
San Antonio,1130700192
San Antonio,1206511015
San Antonio,1600212006
San Antonio,1606711009
San Antonio,1606803013
San Antonio,1606813008
San Antonio,1606814009
San Antonio,1606819019
San Antonio,1608504012
San Antonio (Millabas),0506213047
San Antonio (Sapa),0506213048
San Antonio 1,0403424040
San Antonio 2,0403424041
San Antonio De Padua I,0402106026
San Antonio De Padua II,0402106068
San Antonio East,1001304024
San Antonio Este,0304916028
San Antonio I,0402116004
San Antonio II,0402116011
San Antonio Magkupa,0405610031
San Antonio Minit,0203112043
San Antonio North,0205004020
San Antonio Ogbon,0501723020
San Antonio Pala,0405610032
San Antonio Pob.,0803702053
San Antonio Pob.,0803717043
San Antonio Poblacion,0501708030
San Antonio Santicon,0500509010
San Antonio South,0205004021
San Antonio Sulong,0500509011
San Antonio Ugad,0203112042
San Antonio Village,1430300096
San Antonio West,1001304025
San Antonio Weste,0304916029
San Antonio-Arzadon,0105535001
"San Antonio, Isla Verde",0401005088
San Apolinario,1004215038
San Aquilino,1705212011
San Aurelio 1st,0105507012
San Aurelio 2nd,0105507013
San Aurelio 3rd,0105507014
San Baltazar,0102820004
San Bartolome,1381300097
San Bartolome,0102820005
San Bartolome,0105531022
San Bartolome,0304927010
San Bartolome,0305419002
San Bartolome,0305421005
San Bartolome,0306905029
San Bartolome,0306906037
San Bartolome,0306908021
San Bartolome,0401028007
San Bartolome,0403424042
San Bartolome,0506215009
San Basilio,0102912032
San Basilio,0305420004
San Benigno,0205701023
San Benito,0300804033
San Benito,0401014056
San Benito,0403401009
San Benito,0403430007
San Benito,0501715024
San Benito,1804505035
San Benito,0803717051
San Benito Norte,0103302014
San Benito Sur,0103302015
San Bernabe,0102821004
San Bernabe,0205704019
San Bernardino,0304911052
San Bernardino,0501708032
San Bernardo,0203106019
San Bernardo,0500518026
San Bernardo,0506204015
San Bernardo,0806419005
San Blas,0102816021
San Blas,0103306033
San Blas,0105547018
San Blas,0601911016
San Bonifacio,0105535013
San Bonifacio,0203105015
San Buenaventura,0403412011
San Buenaventura,0403424043
San Buenaventura,0501705023
San Bueno,0405639016
San Carlos,1408107013
San Carlos,0103309009
San Carlos,0201513057
San Carlos,0203104018
San Carlos,0203112044
San Carlos,0300807009
San Carlos,0304901027
San Carlos,0304904024
San Carlos,0305413027
San Carlos,0305417002
San Carlos,0306910029
San Carlos,0306916058
San Carlos,0401014057
San Carlos,0401021039
San Carlos,0405804041
San Carlos,1705208054
San Carlos,1705310015
San Carlos,0500517037
San Carlos,0504112023
San Carlos,0504115022
San Carlos,0603003016
San Carlos,0701218011
San Carlos,0701234019
San Carlos,0701243027
San Carlos,0907330022
San Carlos,1001321025
San Carlos,1606707025
San Casimiro,0304914005
San Cayetano,0102820006
San Celestino,0401014058
San Cirilo,0501727015
San Clemente,0102912033
San Cornelio,0103309010
San Crispin,0403424044
San Cristobal,0102821005
San Cristobal,0103306034
San Cristobal,0304914006
San Cristobal,0403405053
San Cristobal,0403424045
San Cristobal,1705215037
San Diego,1400118014
San Diego,0401006033
San Diego,0401013023
San Diego,0403412012
San Diego,0403424046
San Diego,0405605030
San Diego,0405619058
San Diego,0405646032
San Diego,0603027024
San Diego,0803702037
San Diego Poblacion,0405619041
San Diego Zone I,0405647049
San Diego Zone II,0405647050
San Diego Zone III,0405647051
San Diego Zone IV,0405647052
San Dimas,0600413017
San Dionisio,1381000004
San Dionisio,0402106027
San Dionisio,0603042008
San Dionisio,0803733013
San Dionisio I,0205704021
San Dionisio II,0205706011
San Eduardo,0802617036
San Eduardo,0806017024
San Elias,0102929005
San Emiliano,0304901028
San Emmanuel,1206511016
San Enrique,0607904008
San Enrique,0806007073
San Esteban,0102809026
San Esteban,0201502023
San Esteban,0201515006
San Esteban,0304923031
San Esteban,0305410008
San Esteban,0307109008
San Esteban,0402106028
San Esteban,0501723021
San Esteban,0601911017
San Esteban,0803710058
San Eugenio,0102820007
San Eugenio,0103302016
San Eugenio,0105529015
San Eugenio,0506215010
San Eustacio,0304901029
San Fabian,0203112045
San Fabian,0205010020
San Fabian,0304929031
San Felipe,0102821006
San Felipe,0103316035
San Felipe,0203112046
San Felipe,0203114080
San Felipe,0304913023
San Felipe,0304915018
San Felipe,0304917034
San Felipe,0305416025
San Felipe,0306914010
San Felipe,0401009013
San Felipe,0401020026
San Felipe,0501601025
San Felipe,0501724026
San Felipe,1206315011
San Felipe Bata,0304901030
San Felipe Central,0105512016
San Felipe East,0105536024
San Felipe Matanda,0304901031
San Felipe Sur,0105512017
San Felipe West,0105536025
San Felipe-Santiago,0501722019
San Felix,0401028008
San Felix,0403430008
San Felix,0631000150
San Fermin,0103309011
San Fermin,0203108059
San Fermin,1102508013
San Fernandino,0908312013
San Fernando,1402701018
San Fernando,0102820008
San Fernando,0203101024
San Fernando,0205004022
San Fernando,0304913017
San Fernando,0306917019
San Fernando,0307113023
San Fernando,0401017013
San Fernando,0401028009
San Fernando,1705312012
San Fernando,0500516020
San Fernando,0506214015
San Fernando,0600613028
San Fernando,0601911018
San Fernando,0603008021
San Fernando,0603014030
San Fernando,0603030096
San Fernando,0607901025
San Fernando,1804528030
San Fernando,0803710059
San Fernando,0803739034
San Fernando,0804810042
San Fernando,0806002030
San Fernando,0806009034
San Fernando,0806021035
San Fernando,0907323023
San Fernando,1606708021
San Fernando,1606803014
San Fernando Norte,0304904013
San Fernando Sur,0304904014
San Florentino,0603042009
San Francisco,1403211018
San Francisco,1408105010
San Francisco,0102809029
San Francisco,0102820001
San Francisco,0102821007
San Francisco,0103301015
San Francisco,0103314052
San Francisco,0105515023
San Francisco,0201506033
San Francisco,0203101025
San Francisco,0203104019
San Francisco,0203108060
San Francisco,0203130015
San Francisco,0205701012
San Francisco,0301405009
San Francisco,0304915019
San Francisco,0304924011
San Francisco,0304929032
San Francisco,0305408015
San Francisco,0305409021
San Francisco,0305410009
San Francisco,0306905030
San Francisco,0306915016
San Francisco,0306916059
San Francisco,0306917020
San Francisco,0401014059
San Francisco,0401016025
San Francisco,0401028010
San Francisco,0402108023
San Francisco,0403403008
San Francisco,0403416033
San Francisco,0403417040
San Francisco,0403424047
San Francisco,0403430009
San Francisco,0405646033
San Francisco,0405648030
San Francisco,1705109014
San Francisco,1705204013
San Francisco,0500504043
San Francisco,0500509012
San Francisco,0501606014
San Francisco,0501611009
San Francisco,0501701015
San Francisco,0501702016
San Francisco,0501704002
San Francisco,0501705024
San Francisco,0501706024
San Francisco,0501708033
San Francisco,0501709003
San Francisco,0501710014
San Francisco,0501716016
San Francisco,0501717026
San Francisco,0501720008
San Francisco,0501722020
San Francisco,0501723022
San Francisco,0501724027
San Francisco,0501725019
San Francisco,0501736019
San Francisco,0506203051
San Francisco,0506204016
San Francisco,0600601020
San Francisco,0601917039
San Francisco,0603008023
San Francisco,1804618020
San Francisco,0701243028
San Francisco,0701246037
San Francisco,0802622010
San Francisco,0803701049
San Francisco,0803722018
San Francisco,0803751025
San Francisco,0804806036
San Francisco,0804810043
San Francisco,0804824018
San Francisco,0806007074
San Francisco,0907201033
San Francisco,0907206024
San Francisco,0907214029
San Francisco,0907322039
San Francisco,0907327014
San Francisco,1001304026
San Francisco,1004302004
San Francisco,1102315029
San Francisco,1606714015
San Francisco 1st,0305414006
San Francisco 2nd,0305414007
San Francisco A,0405622064
San Francisco B,0405622065
San Francisco de Asis,0300806014
San Francisco East,0306901016
San Francisco East,0803702038
San Francisco I,0402106029
San Francisco II,0402106069
San Francisco Mabuhay,0806417034
San Francisco Norte,0103319013
San Francisco Norte,0203128026
San Francisco Norte,0600617014
San Francisco Pob.,0500516015
San Francisco Sur,0103319014
San Francisco Sur,0203128017
San Francisco Sur,0600617015
San Francisco West,0306901017
San Francisco West,0803702039
San Franciso,0305411008
San Gabriel,0201529051
San Gabriel,0301410042
San Gabriel,0301423018
San Gabriel,0305410010
San Gabriel,0401011021
San Gabriel,0402123024
San Gabriel,0403424048
San Gabriel,0405627028
San Gabriel,0405814008
San Gabriel,1705215029
San Gabriel,0501726011
San Gabriel,0802604047
San Gabriel,0802615020
San Gabriel,1600313010
San Gabriel 1st,0105511056
San Gabriel 2nd,0105511057
San Gabriel I,0102802030
San Gabriel II,0102802031
San Gabriel Pob.,0402108006
San Gaspar,0102916019
San Gavino,0306917021
San Gelacio,1705215030
San Geronimo,0205003009
San Geronimo,0603008024
San Gonzalo,0105521007
San Gregorio,1400108011
San Gregorio,1408105020
San Gregorio,0102820009
San Gregorio,0103309012
San Gregorio,0304904015
San Gregorio,0304923035
San Gregorio,0304928015
San Gregorio,0307109009
San Gregorio,0401011022
San Gregorio,0401017004
San Gregorio,0403401010
San Gregorio,0403424049
San Gregorio,0600606037
San Gregorio,0603025064
San Gregorio,0802604048
San Guillermo,0102820010
San Guillermo,0105534014
San Guillermo,0203102049
San Guillermo,0307111015
San Guillermo,0401014060
San Guillermo,0401030021
San Guillermo,0405809005
San Guillermo,0803733021
San Guillermo,0803740035
San Guillermo,1102404023
San Ignacio,0203114081
San Ignacio,0203132027
San Ignacio,0401021040
San Ignacio,0403424050
San Ignacio,1705201019
San Ignacio,0506208035
San Ignacio,0803726017
San Ignacio,0806004037
San Ignacio,1102508014
San Ignacio,1600312009
San Ignacio Ibaba,0405616018
San Ignacio Ilaya,0405616019
San Ignacio Pob.,1630400075
San Ildefonso,0102820002
San Ildefonso,0305411009
San Ildefonso,0307702024
San Ildefonso,0403401011
San Isidro,1380300024
San Isidro,1381000013
San Isidro,1381300098
San Isidro,1400110015
San Isidro,0102810002
San Isidro,0102821008
San Isidro,0102903023
San Isidro,0102906037
San Isidro,0102920031
San Isidro,0103301016
San Isidro,0103311034
San Isidro,0105531023
San Isidro,0105536026
San Isidro,0201506034
San Isidro,0201508020
San Isidro,0201511038
San Isidro,0201515020
San Isidro,0203102050
San Isidro,0203108061
San Isidro,0203114082
San Isidro,0203115035
San Isidro,0203116016
San Isidro,0203118018
San Isidro,0203121017
San Isidro,0203123008
San Isidro,0203135030
San Isidro,0205703028
San Isidro,0300804034
San Isidro,0300807010
San Isidro,0301409009
San Isidro,0301420044
San Isidro,0304903068
San Isidro,0304913018
San Isidro,0304916030
San Isidro,0304928032
San Isidro,0304932020
San Isidro,0305404018
San Isidro,0305406025
San Isidro,0305407014
San Isidro,0305408016
San Isidro,0305410011
San Isidro,0305411010
San Isidro,0305414008
San Isidro,0305416026
San Isidro,0305417003
San Isidro,0305418005
San Isidro,0305419003
San Isidro,0305420005
San Isidro,0306903007
San Isidro,0306905031
San Isidro,0306907019
San Isidro,0306910030
San Isidro,0306916060
San Isidro,0307101018
San Isidro,0307102019
San Isidro,0307111016
San Isidro,0307114021
San Isidro,0307708016
San Isidro,0401005090
San Isidro,0401009014
San Isidro,0401021041
San Isidro,0401024020
San Isidro,0401032017
San Isidro,0401033011
San Isidro,0403402011
San Isidro,0403404015
San Isidro,0403406016
San Isidro,0403410034
San Isidro,0403412013
San Isidro,0403416034
San Isidro,0403419016
San Isidro,0403424051
San Isidro,0405603033
San Isidro,0405608023
San Isidro,0405610033
San Isidro,0405618038
San Isidro,0405622066
San Isidro,0405625023
San Isidro,0405627029
San Isidro,0405628029
San Isidro,0405629016
San Isidro,0405639017
San Isidro,0405644019
San Isidro,0405646034
San Isidro,0405648023
San Isidro,0405801009
San Isidro,0405802007
San Isidro,0405805015
San Isidro,0405808009
San Isidro,0405812014
San Isidro,0405813003
San Isidro,1704005051
San Isidro,1705110038
San Isidro,1705203025
San Isidro,1705204014
San Isidro,1705208055
San Isidro,1705211007
San Isidro,1705212012
San Isidro,1705215031
San Isidro,1705307013
San Isidro,1705318019
San Isidro,1705319009
San Isidro,1705901007
San Isidro,1705917006
San Isidro,0500505020
San Isidro,0500507039
San Isidro,0500512044
San Isidro,0500516021
San Isidro,0500517011
San Isidro,0501602017
San Isidro,0501603032
San Isidro,0501604011
San Isidro,0501605017
San Isidro,0501611010
San Isidro,0501701016
San Isidro,0501703025
San Isidro,0501704003
San Isidro,0501705025
San Isidro,0501706025
San Isidro,0501708034
San Isidro,0501715026
San Isidro,0501716017
San Isidro,0501717027
San Isidro,0501718060
San Isidro,0501719031
San Isidro,0501720009
San Isidro,0501723023
San Isidro,0501724028
San Isidro,0501726012
San Isidro,0501728019
San Isidro,0501731017
San Isidro,0501734037
San Isidro,0501737033
San Isidro,0502001014
San Isidro,0502006021
San Isidro,0502008028
San Isidro,0502010021
San Isidro,0504101034
San Isidro,0504105029
San Isidro,0504107018
San Isidro,0504115023
San Isidro,0504119019
San Isidro,0504121028
San Isidro,0506202023
San Isidro,0506203052
San Isidro,0506204017
San Isidro,0506205017
San Isidro,0506206029
San Isidro,0506207036
San Isidro,0506209022
San Isidro,0506214016
San Isidro,0506215011
San Isidro,0600403022
San Isidro,0600406029
San Isidro,0600617016
San Isidro,0603017042
San Isidro,0607901026
San Isidro,0607905012
San Isidro,1804505036
San Isidro,1804508017
San Isidro,1804521019
San Isidro,1804529007
San Isidro,1804604029
San Isidro,1804606028
San Isidro,1804615021
San Isidro,1804616013
San Isidro,1804621018
San Isidro,0701205012
San Isidro,0701206028
San Isidro,0701210028
San Isidro,0701211017
San Isidro,0701219003
San Isidro,0701221018
San Isidro,0701224045
San Isidro,0701231017
San Isidro,0701232019
San Isidro,0701234020
San Isidro,0701236017
San Isidro,0701238015
San Isidro,0701240018
San Isidro,0701242013
San Isidro,0701243029
San Isidro,0701244016
San Isidro,0701246038
San Isidro,0702206020
San Isidro,0702236011
San Isidro,0702241016
San Isidro,0702242009
San Isidro,0702248021
San Isidro,0702250014
San Isidro,0802606038
San Isidro,0802607021
San Isidro,0802608020
San Isidro,0802610012
San Isidro,0802612020
San Isidro,0802618026
San Isidro,0802620015
San Isidro,0802622011
San Isidro,0803701050
San Isidro,0803702040
San Isidro,0803705026
San Isidro,0803706032
San Isidro,0803708084
San Isidro,0803715049
San Isidro,0803718040
San Isidro,0803719035
San Isidro,0803726018
San Isidro,0803730025
San Isidro,0803731019
San Isidro,0803734016
San Isidro,0803736019
San Isidro,0803738082
San Isidro,0803739028
San Isidro,0803740036
San Isidro,0803744012
San Isidro,0803748045
San Isidro,0804803015
